Neighbor_Word,Similarity,Target_Word,Period,Model_Type,Rank
pp,0.3643348515033722,terrorism,1851-1900,CBOW,434
outspoken,0.3643169701099396,terrorism,1851-1900,CBOW,435
improbability,0.3639889657497406,terrorism,1851-1900,CBOW,436
accordance,0.36392831802368164,terrorism,1851-1900,CBOW,437
republican_senator,0.36377406120300293,terrorism,1851-1900,CBOW,438
unexpectedly,0.36375442147254944,terrorism,1851-1900,CBOW,439
desolation,0.36373940110206604,terrorism,1851-1900,CBOW,440
local,0.3636474311351776,terrorism,1851-1900,CBOW,441
amply,0.36351197957992554,terrorism,1851-1900,CBOW,442
retro,0.3634389340877533,terrorism,1851-1900,CBOW,443
postal_revenue,0.3633679151535034,terrorism,1851-1900,CBOW,444
lieutenant_general,0.3633348345756531,terrorism,1851-1900,CBOW,445
unanimously,0.36322057247161865,terrorism,1851-1900,CBOW,446
kentucky_tennessee,0.3631941080093384,terrorism,1851-1900,CBOW,447
pe,0.36315593123435974,terrorism,1851-1900,CBOW,448
national_council,0.3631085157394409,terrorism,1851-1900,CBOW,449
militant,0.36307409405708313,terrorism,1851-1900,CBOW,450
beatify,0.36259666085243225,terrorism,1851-1900,CBOW,451
arise,0.3623446524143219,terrorism,1851-1900,CBOW,452
stipulation_treaty,0.36233416199684143,terrorism,1851-1900,CBOW,453
legally,0.3623136281967163,terrorism,1851-1900,CBOW,454
enlarge,0.3622767925262451,terrorism,1851-1900,CBOW,455
reconstruction,0.36211615800857544,terrorism,1851-1900,CBOW,456
salutary,0.3620692193508148,terrorism,1851-1900,CBOW,457
vacancy,0.3618209660053253,terrorism,1851-1900,CBOW,458
dominant_party,0.3616551458835602,terrorism,1851-1900,CBOW,459
contestants,0.3616081178188324,terrorism,1851-1900,CBOW,460
formation,0.3612653911113739,terrorism,1851-1900,CBOW,461
coherent,0.3611508309841156,terrorism,1851-1900,CBOW,462
newark,0.36108681559562683,terrorism,1851-1900,CBOW,463
indignant_protest,0.3609110414981842,terrorism,1851-1900,CBOW,464
toleration,0.36055663228034973,terrorism,1851-1900,CBOW,465
bad_faith,0.36047783493995667,terrorism,1851-1900,CBOW,466
southern_slaveholder,0.3603963851928711,terrorism,1851-1900,CBOW,467
lawlessness,0.3598558008670807,terrorism,1851-1900,CBOW,468
allen,0.35959771275520325,terrorism,1851-1900,CBOW,469
considerable_extent,0.3595624566078186,terrorism,1851-1900,CBOW,470
throne,0.35936254262924194,terrorism,1851-1900,CBOW,471
reasoning,0.3588902950286865,terrorism,1851-1900,CBOW,472
wrongdoe,0.3586216866970062,terrorism,1851-1900,CBOW,473
governor_legislature,0.3584732711315155,terrorism,1851-1900,CBOW,474
express_admiration,0.3580460250377655,terrorism,1851-1900,CBOW,475
pretence,0.35786962509155273,terrorism,1851-1900,CBOW,476
instigation,0.35780540108680725,terrorism,1851-1900,CBOW,477
dwindle,0.3576274514198303,terrorism,1851-1900,CBOW,478
deprived_right,0.3574618995189667,terrorism,1851-1900,CBOW,479
invasion_insurrection,0.35738125443458557,terrorism,1851-1900,CBOW,480
portion_population,0.3573170006275177,terrorism,1851-1900,CBOW,481
describe,0.3573070764541626,terrorism,1851-1900,CBOW,482
race_color,0.357077419757843,terrorism,1851-1900,CBOW,483
generality,0.35680705308914185,terrorism,1851-1900,CBOW,484
approximate,0.3567962348461151,terrorism,1851-1900,CBOW,485
furnish_information,0.3565916121006012,terrorism,1851-1900,CBOW,486
emboli,0.35638341307640076,terrorism,1851-1900,CBOW,487
hillock,0.35636812448501587,terrorism,1851-1900,CBOW,488
divert,0.3561689257621765,terrorism,1851-1900,CBOW,489
warlike_preparation,0.3559689521789551,terrorism,1851-1900,CBOW,490
protectionist,0.3558027148246765,terrorism,1851-1900,CBOW,491
extensively,0.35557907819747925,terrorism,1851-1900,CBOW,492
judicial_tribunal,0.3553331792354584,terrorism,1851-1900,CBOW,493
electoral_vote,0.3552681505680084,terrorism,1851-1900,CBOW,494
hold_sway,0.35524043440818787,terrorism,1851-1900,CBOW,495
disgraceful,0.35519611835479736,terrorism,1851-1900,CBOW,496
oxford_miss,0.6829240918159485,terrorism,1851-1900,SkipGram,1
nonsensical,0.6493436098098755,terrorism,1851-1900,SkipGram,2
arkansas,0.610232412815094,terrorism,1851-1900,SkipGram,3
fair_election,0.6072989106178284,terrorism,1851-1900,SkipGram,4
reign_terror_exist,0.6002833843231201,terrorism,1851-1900,SkipGram,5
ascertain_exact,0.5993689894676208,terrorism,1851-1900,SkipGram,6
stand_trial,0.5985819101333618,terrorism,1851-1900,SkipGram,7
eastern_tennessee,0.5943053960800171,terrorism,1851-1900,SkipGram,8
georgia_alabama,0.5912463068962097,terrorism,1851-1900,SkipGram,9
lawlessness_prevail,0.5880568623542786,terrorism,1851-1900,SkipGram,10
alabama_arkansas,0.5814351439476013,terrorism,1851-1900,SkipGram,11
freedmen,0.5730264782905579,terrorism,1851-1900,SkipGram,12
insulate,0.5724233984947205,terrorism,1851-1900,SkipGram,13
evidence,0.5715028047561646,terrorism,1851-1900,SkipGram,14
mississippi,0.5675737857818604,terrorism,1851-1900,SkipGram,15
exist,0.5614604949951172,terrorism,1851-1900,SkipGram,16
defence_protection,0.560157060623169,terrorism,1851-1900,SkipGram,17
deprive_right,0.5591016411781311,terrorism,1851-1900,SkipGram,18
reign_terror,0.5579812526702881,terrorism,1851-1900,SkipGram,19
delegates,0.5529148578643799,terrorism,1851-1900,SkipGram,20
foreign_consul,0.5512182116508484,terrorism,1851-1900,SkipGram,21
interesting_alabama,0.5505303740501404,terrorism,1851-1900,SkipGram,22
riots,0.5503623485565186,terrorism,1851-1900,SkipGram,23
virus,0.5495700836181641,terrorism,1851-1900,SkipGram,24
arkansas_mississippi,0.5481411218643188,terrorism,1851-1900,SkipGram,25
tranquility,0.5460396409034729,terrorism,1851-1900,SkipGram,26
florida_louisiana,0.5452525615692139,terrorism,1851-1900,SkipGram,27
denomination,0.5451949834823608,terrorism,1851-1900,SkipGram,28
arkansa,0.5451134443283081,terrorism,1851-1900,SkipGram,29
klan,0.5437589883804321,terrorism,1851-1900,SkipGram,30
practical_disfranchisement,0.5423991680145264,terrorism,1851-1900,SkipGram,31
sherman,0.5409258008003235,terrorism,1851-1900,SkipGram,32
alabama,0.5408532619476318,terrorism,1851-1900,SkipGram,33
appreciate_value,0.5390318036079407,terrorism,1851-1900,SkipGram,34
abstract,0.5386455655097961,terrorism,1851-1900,SkipGram,35
military_operation,0.5379295349121094,terrorism,1851-1900,SkipGram,36
suppress,0.5373892188072205,terrorism,1851-1900,SkipGram,37
south_west,0.5366162657737732,terrorism,1851-1900,SkipGram,38
mississippi_louisiana,0.536296010017395,terrorism,1851-1900,SkipGram,39
declaration,0.536205530166626,terrorism,1851-1900,SkipGram,40
continuously,0.5354632139205933,terrorism,1851-1900,SkipGram,41
indiana_ohio,0.5349719524383545,terrorism,1851-1900,SkipGram,42
free_fair,0.5340470671653748,terrorism,1851-1900,SkipGram,43
nun,0.5340280532836914,terrorism,1851-1900,SkipGram,44
registry_list,0.5332742929458618,terrorism,1851-1900,SkipGram,45
desolation,0.5323973894119263,terrorism,1851-1900,SkipGram,46
outrage_commit,0.5319802165031433,terrorism,1851-1900,SkipGram,47
substantiate,0.5310489535331726,terrorism,1851-1900,SkipGram,48
danville,0.5297525525093079,terrorism,1851-1900,SkipGram,49
emigrate,0.5293147563934326,terrorism,1851-1900,SkipGram,50
fair_trial,0.5279814004898071,terrorism,1851-1900,SkipGram,51
unload,0.5279561877250671,terrorism,1851-1900,SkipGram,52
enfranchise,0.5270047783851624,terrorism,1851-1900,SkipGram,53
pestilence,0.5266936421394348,terrorism,1851-1900,SkipGram,54
pro_pose,0.5252608060836792,terrorism,1851-1900,SkipGram,55
george_washington,0.5239751935005188,terrorism,1851-1900,SkipGram,56
legislature_elect,0.5230854749679565,terrorism,1851-1900,SkipGram,57
jackson_miss,0.5223924517631531,terrorism,1851-1900,SkipGram,58
free_trade,0.5195093154907227,terrorism,1851-1900,SkipGram,59
kansas_parish,0.5194088220596313,terrorism,1851-1900,SkipGram,60
catholicism,0.5192824602127075,terrorism,1851-1900,SkipGram,61
north,0.5184959769248962,terrorism,1851-1900,SkipGram,62
louisiana_mississippi,0.5177745223045349,terrorism,1851-1900,SkipGram,63
columbus,0.5164732336997986,terrorism,1851-1900,SkipGram,64
black_belt,0.5158777832984924,terrorism,1851-1900,SkipGram,65
grudge,0.5157021284103394,terrorism,1851-1900,SkipGram,66
chalmer,0.5156183242797852,terrorism,1851-1900,SkipGram,67
assert_supremacy,0.5153195261955261,terrorism,1851-1900,SkipGram,68
indignant_protest,0.5152312517166138,terrorism,1851-1900,SkipGram,69
bloody_riot,0.515193521976471,terrorism,1851-1900,SkipGram,70
shreveport,0.51373291015625,terrorism,1851-1900,SkipGram,71
derogation,0.5133580565452576,terrorism,1851-1900,SkipGram,72
sustain,0.5129160284996033,terrorism,1851-1900,SkipGram,73
blackwell_island,0.5128417611122131,terrorism,1851-1900,SkipGram,74
adams,0.5120278596878052,terrorism,1851-1900,SkipGram,75
proved,0.5115087032318115,terrorism,1851-1900,SkipGram,76
similar_circumstance,0.5111227035522461,terrorism,1851-1900,SkipGram,77
pot,0.5109630227088928,terrorism,1851-1900,SkipGram,78
appear,0.5104562640190125,terrorism,1851-1900,SkipGram,79
washington,0.5084196925163269,terrorism,1851-1900,SkipGram,80
fair_sample,0.508144736289978,terrorism,1851-1900,SkipGram,81
virginia_north_carolina,0.50794917345047,terrorism,1851-1900,SkipGram,82
scripture,0.5079132318496704,terrorism,1851-1900,SkipGram,83
locality,0.5074586272239685,terrorism,1851-1900,SkipGram,84
delaware_maryland,0.5070759057998657,terrorism,1851-1900,SkipGram,85
bravo,0.5069774389266968,terrorism,1851-1900,SkipGram,86
tennessee,0.5044234395027161,terrorism,1851-1900,SkipGram,87
presidential_term,0.5041936039924622,terrorism,1851-1900,SkipGram,88
william_rien,0.5035403966903687,terrorism,1851-1900,SkipGram,89
fatal_accident,0.5029914379119873,terrorism,1851-1900,SkipGram,90
portion_population,0.5029873251914978,terrorism,1851-1900,SkipGram,91
accept_nomination,0.5021795630455017,terrorism,1851-1900,SkipGram,92
imbecility,0.5020610094070435,terrorism,1851-1900,SkipGram,93
delegate_convention,0.5008979439735413,terrorism,1851-1900,SkipGram,94
unauthorized,0.5003001093864441,terrorism,1851-1900,SkipGram,95
south_carolina,0.49935734272003174,terrorism,1851-1900,SkipGram,96
exalted,0.4990641474723816,terrorism,1851-1900,SkipGram,97
strong,0.4981069266796112,terrorism,1851-1900,SkipGram,98
peterson,0.4978315532207489,terrorism,1851-1900,SkipGram,99
john_quincy,0.497694730758667,terrorism,1851-1900,SkipGram,100
perplex,0.4971974194049835,terrorism,1851-1900,SkipGram,101
boasting,0.4970417618751526,terrorism,1851-1900,SkipGram,102
overt_act,0.49703219532966614,terrorism,1851-1900,SkipGram,103
congressional_election,0.4965711832046509,terrorism,1851-1900,SkipGram,104
opinion_express,0.49635207653045654,terrorism,1851-1900,SkipGram,105
election_campaign,0.4962838292121887,terrorism,1851-1900,SkipGram,106
intrude,0.49582669138908386,terrorism,1851-1900,SkipGram,107
airy,0.4957336187362671,terrorism,1851-1900,SkipGram,108
become_familiar,0.49549686908721924,terrorism,1851-1900,SkipGram,109
coercion_measure,0.4946920573711395,terrorism,1851-1900,SkipGram,110
active_hostility,0.4946892559528351,terrorism,1851-1900,SkipGram,111
speedily,0.4946644604206085,terrorism,1851-1900,SkipGram,112
statement,0.49462640285491943,terrorism,1851-1900,SkipGram,113
kidnapping,0.49363845586776733,terrorism,1851-1900,SkipGram,114
traitorous,0.4924229085445404,terrorism,1851-1900,SkipGram,115
fraud_corruption,0.49239131808280945,terrorism,1851-1900,SkipGram,116
seine,0.4922085404396057,terrorism,1851-1900,SkipGram,117
spence,0.4921683669090271,terrorism,1851-1900,SkipGram,118
anton,0.49191105365753174,terrorism,1851-1900,SkipGram,119
previous_condition_servitude,0.4912591576576233,terrorism,1851-1900,SkipGram,120
kelley,0.49125102162361145,terrorism,1851-1900,SkipGram,121
holmes,0.49123063683509827,terrorism,1851-1900,SkipGram,122
perversion,0.49073779582977295,terrorism,1851-1900,SkipGram,123
information_obtain,0.49035683274269104,terrorism,1851-1900,SkipGram,124
intended,0.49011293053627014,terrorism,1851-1900,SkipGram,125
mouthpiece,0.48985934257507324,terrorism,1851-1900,SkipGram,126
bring_forth,0.48958078026771545,terrorism,1851-1900,SkipGram,127
concurrence,0.4894305169582367,terrorism,1851-1900,SkipGram,128
louisville,0.48938021063804626,terrorism,1851-1900,SkipGram,129
particular,0.48924708366394043,terrorism,1851-1900,SkipGram,130
consolidated,0.4888332188129425,terrorism,1851-1900,SkipGram,131
oath_allegiance,0.48876866698265076,terrorism,1851-1900,SkipGram,132
term_expire,0.488037109375,terrorism,1851-1900,SkipGram,133
hear_testimony,0.48787352442741394,terrorism,1851-1900,SkipGram,134
indignity,0.4875456988811493,terrorism,1851-1900,SkipGram,135
exultation,0.48752906918525696,terrorism,1851-1900,SkipGram,136
charleston_courier,0.487356960773468,terrorism,1851-1900,SkipGram,137
forty_thousand,0.4872687757015228,terrorism,1851-1900,SkipGram,138
personal_observation,0.48666080832481384,terrorism,1851-1900,SkipGram,139
disguise,0.4862879812717438,terrorism,1851-1900,SkipGram,140
antagonise,0.48593777418136597,terrorism,1851-1900,SkipGram,141
southwestern_virginia,0.48585763573646545,terrorism,1851-1900,SkipGram,142
rebellious,0.485733300447464,terrorism,1851-1900,SkipGram,143
til,0.4856729805469513,terrorism,1851-1900,SkipGram,144
prove,0.4851139187812805,terrorism,1851-1900,SkipGram,145
unpunished,0.4843187630176544,terrorism,1851-1900,SkipGram,146
whatever,0.48378345370292664,terrorism,1851-1900,SkipGram,147
utter_demoralization,0.4837346374988556,terrorism,1851-1900,SkipGram,148
situate,0.48365578055381775,terrorism,1851-1900,SkipGram,149
kentucky_tennessee,0.48347920179367065,terrorism,1851-1900,SkipGram,150
slaveholding,0.48346346616744995,terrorism,1851-1900,SkipGram,151
salutary,0.4833391308784485,terrorism,1851-1900,SkipGram,152
seek_overthrow,0.4833052456378937,terrorism,1851-1900,SkipGram,153
spirited,0.48243215680122375,terrorism,1851-1900,SkipGram,154
houses,0.4823368489742279,terrorism,1851-1900,SkipGram,155
fulton,0.4820803701877594,terrorism,1851-1900,SkipGram,156
ribbon,0.4813530445098877,terrorism,1851-1900,SkipGram,157
aureus,0.4813341498374939,terrorism,1851-1900,SkipGram,158
conclusive_proof,0.4812111556529999,terrorism,1851-1900,SkipGram,159
band_agitator,0.4809279143810272,terrorism,1851-1900,SkipGram,160
instructive,0.48073673248291016,terrorism,1851-1900,SkipGram,161
decade,0.48069557547569275,terrorism,1851-1900,SkipGram,162
terrorise,0.4805821180343628,terrorism,1851-1900,SkipGram,163
attempt_assassinate,0.4804886281490326,terrorism,1851-1900,SkipGram,164
cession,0.48042401671409607,terrorism,1851-1900,SkipGram,165
obsequious,0.4804117679595947,terrorism,1851-1900,SkipGram,166
luke,0.4803442358970642,terrorism,1851-1900,SkipGram,167
enunciate,0.4793863892555237,terrorism,1851-1900,SkipGram,168
violation_international,0.47926604747772217,terrorism,1851-1900,SkipGram,169
inequality,0.4785206615924835,terrorism,1851-1900,SkipGram,170
mississippian,0.4782540202140808,terrorism,1851-1900,SkipGram,171
axis,0.47795572876930237,terrorism,1851-1900,SkipGram,172
destruction_property,0.4779053032398224,terrorism,1851-1900,SkipGram,173
detention,0.4778907895088196,terrorism,1851-1900,SkipGram,174
evildoer,0.4776184856891632,terrorism,1851-1900,SkipGram,175
indisputable,0.4773010015487671,terrorism,1851-1900,SkipGram,176
duct,0.4772901237010956,terrorism,1851-1900,SkipGram,177
kirk,0.4766591787338257,terrorism,1851-1900,SkipGram,178
prince_alexander,0.4766365587711334,terrorism,1851-1900,SkipGram,179
mania,0.4761125445365906,terrorism,1851-1900,SkipGram,180
cognizance,0.47601667046546936,terrorism,1851-1900,SkipGram,181
cite,0.47586220502853394,terrorism,1851-1900,SkipGram,182
nullify,0.47576436400413513,terrorism,1851-1900,SkipGram,183
maryland_virginia,0.47531425952911377,terrorism,1851-1900,SkipGram,184
district_attorney,0.475041925907135,terrorism,1851-1900,SkipGram,185
anything_wrong,0.4749603569507599,terrorism,1851-1900,SkipGram,186
harper_merry,0.47450846433639526,terrorism,1851-1900,SkipGram,187
literal,0.47375956177711487,terrorism,1851-1900,SkipGram,188
compatible,0.4737352430820465,terrorism,1851-1900,SkipGram,189
unnecessary,0.4737308621406555,terrorism,1851-1900,SkipGram,190
propose,0.47324007749557495,terrorism,1851-1900,SkipGram,191
unconstitutional,0.47312241792678833,terrorism,1851-1900,SkipGram,192
quincy,0.47279664874076843,terrorism,1851-1900,SkipGram,193
greatly_increase,0.47278764843940735,terrorism,1851-1900,SkipGram,194
marvin_provisional_governor,0.47274890542030334,terrorism,1851-1900,SkipGram,195
sixteen,0.4724588096141815,terrorism,1851-1900,SkipGram,196
solemn_oath,0.4722791016101837,terrorism,1851-1900,SkipGram,197
examination,0.4718667268753052,terrorism,1851-1900,SkipGram,198
right_suffrage,0.47185224294662476,terrorism,1851-1900,SkipGram,199
unaccustomed,0.4717447757720947,terrorism,1851-1900,SkipGram,200
nail,0.4714139699935913,terrorism,1851-1900,SkipGram,201
unless,0.4708288311958313,terrorism,1851-1900,SkipGram,202
satisfy,0.47049638628959656,terrorism,1851-1900,SkipGram,203
glare,0.4699338972568512,terrorism,1851-1900,SkipGram,204
subjugation,0.46978235244750977,terrorism,1851-1900,SkipGram,205
foregoing,0.46976354718208313,terrorism,1851-1900,SkipGram,206
remain_unchanged,0.4696175754070282,terrorism,1851-1900,SkipGram,207
feel_confident,0.469022661447525,terrorism,1851-1900,SkipGram,208
overturn,0.4689417779445648,terrorism,1851-1900,SkipGram,209
wide_range,0.4688792824745178,terrorism,1851-1900,SkipGram,210
subsequent_event,0.46876534819602966,terrorism,1851-1900,SkipGram,211
fourteenth_amendment,0.4687316119670868,terrorism,1851-1900,SkipGram,212
raise_money,0.46870025992393494,terrorism,1851-1900,SkipGram,213
warp,0.46806398034095764,terrorism,1851-1900,SkipGram,214
benton,0.467752069234848,terrorism,1851-1900,SkipGram,215
intimidation_violence,0.4668123424053192,terrorism,1851-1900,SkipGram,216
indict_conspiracy,0.4667714834213257,terrorism,1851-1900,SkipGram,217
dictate_conscience,0.4666057527065277,terrorism,1851-1900,SkipGram,218
groundless,0.4665059745311737,terrorism,1851-1900,SkipGram,219
mile_north,0.4661707878112793,terrorism,1851-1900,SkipGram,220
accumulation,0.4660736918449402,terrorism,1851-1900,SkipGram,221
palm,0.46600720286369324,terrorism,1851-1900,SkipGram,222
proclaim,0.465977281332016,terrorism,1851-1900,SkipGram,223
cuba,0.4657916724681854,terrorism,1851-1900,SkipGram,224
sequence,0.4657304584980011,terrorism,1851-1900,SkipGram,225
bipartisan_bill,0.4653400182723999,terrorism,1851-1900,SkipGram,226
intelligent_honest,0.4651787281036377,terrorism,1851-1900,SkipGram,227
twelve_thousand,0.4651142656803131,terrorism,1851-1900,SkipGram,228
shoot_dead,0.46500009298324585,terrorism,1851-1900,SkipGram,229
provoke_hostility,0.4648917019367218,terrorism,1851-1900,SkipGram,230
related,0.46474161744117737,terrorism,1851-1900,SkipGram,231
award,0.4645671248435974,terrorism,1851-1900,SkipGram,232
aright,0.46453267335891724,terrorism,1851-1900,SkipGram,233
mississippi_alabama,0.4641540050506592,terrorism,1851-1900,SkipGram,234
prevail,0.4640653431415558,terrorism,1851-1900,SkipGram,235
pacify,0.4639488458633423,terrorism,1851-1900,SkipGram,236
georgian,0.46370795369148254,terrorism,1851-1900,SkipGram,237
